Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Stage II Colon Cancer AJCC v7	5/30	0.001195796724883127	0.007373090233167166	0	0	7.196296296296296	48.423464713042044	STAT3;PEBP1;KRAS;PIK3CG;CD44
Thymic Carcinoma	5/30	0.001195796724883127	0.007373090233167166	0	0	7.196296296296296	48.423464713042044	CDKN2A;KRAS;HRAS;EGFR;IGF1R
TUBEROUS SCLEROSIS 2 (disorder)	5/30	0.001195796724883127	0.007373090233167166	0	0	7.196296296296296	48.423464713042044	APP;ITPR1;PTEN;EIF2AK2;TSC1
Pancreatic intraepithelial neoplasia	10/115	0.0011996831239894634	0.007389714798462876	0	0	3.444592790387183	23.167290222476623	EPAS1;CDKN2A;STAT3;S100A4;ATM;KRAS;PIK3CG;CD44;EGFR;NFE2L2
Cerebrovascular Disorders	13/178	0.001224661862794153	0.007471407100675351	0	0	2.856801093643199	19.155109883263904	ABCA1;APP;PTEN;PIK3R2;TGFBR1;TGFBR2;NIN;TUBA1A;TUBB2A;TUBB3;RBBP8;SPP1;PAFAH1B1
Gastroesophageal reflux disease	16/246	0.001226081325480633	0.007471407100675351	0	0	2.5281499137009944	16.948545384521726	TFAP2A;RERE;TOP2B;SPARC;MAP2K2;KMT2A;FLII;ELP1;HSPB1;CDC6;SAFB;EGFR;IGF1R;COL1A1;MDM2;HRAS
Cafe au lait spots, multiple	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	MAP2K2;PTEN;TSC1;KRAS
ECTODERMAL DYSPLASIA 10B, HYPOHIDROTIC/HAIR/TOOTH TYPE, AUTOSOMAL RECESSIVE	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	CDC42;KRT19;TRAF6;FN1
ECTODERMAL DYSPLASIA 11B, HYPOHIDROTIC/HAIR/TOOTH TYPE, AUTOSOMAL RECESSIVE	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	CDC42;KRT19;TRAF6;FN1
Alexander Disease	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	HSPB1;CRYAB;NFE2L2;PLEC
Benign neoplasm of stomach	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	CASP10;CDH1;UBR5;ATM
Carcinoma in situ of stomach	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	CASP10;CDH1;UBR5;ATM
Chronic Neutrophilic Leukemia	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	CSF3R;KMT2A;ABL1;JAK2
Diastrophic dysplasia	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	SELENBP1;FN1;PTEN;A2M
Neoplasm of uncertain or unknown behavior of stomach	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	CASP10;CDH1;UBR5;ATM
Nongerminomatous Germ Cell Tumor	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	ESR1;EGFR;CD44;FGFR1
Pyothorax-Associated Lymphoma	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	CDKN2A;REL;ATM;FLNB
SPINOCEREBELLAR ATAXIA 17	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	PDIA3;BACE1;ATP5F1B;HSPA5
Tooth Loss	4/18	0.0012309952430328368	0.007471407100675351	0	0	10.267229997359387	68.78974585077997	APP;VDR;ESR1;FGFR1
Coronary heart disease	41/913	0.00124141612136022	0.0075272975561773495	0	0	1.7336150247560798	11.600489302763778	TES;PCNA;THRA;TNFAIP3;IRS2;CLU;EGFR;FOXO1;PIK3CG;ADD1;ICAM1;SELENBP1;RXRA;SPP1;ABL1;TP53BP1;MEF2A;ABCA1;ZNF165;TCF7L2;CDKN2A;VDR;FN1;FOS;TNFRSF1B;ESR1;YWHAZ;QKI;SMAD7;DNM2;TGFBR2;NFKBIA;MAF;PTPRC;HNRNPUL1;ATM;CRELD1;GAPDH;CD44;HSPA1A;NFE2L2
Amyotrophic Lateral Sclerosis, Sporadic	11/136	0.001261676124150984	0.00764268005351557	0	0	3.1854681647940075	21.26400082556477	TIAM1;RXRA;SHC1;PNO1;APEX1;FOS;MAPT;VIM;PFN1;CLU;OPTN
Anxiety disease	12/157	0.0012638449487315448	0.007648356029896843	0	0	2.9982532186064565	20.009132659303322	KMT2A;PRKAR1A;FLII;NEK1;KRAS;MAPT;PFN1;HNRNPA1;OPTN;IGF1R;FGFR1;TGFBR2
Full lower lip	8/78	0.0012706371402844286	0.007667041792056383	0	0	4.125565309922852	27.510246499024163	SMARCE1;RPS6KA3;NRAS;RIT1;SIN3A;KRAS;SOS1;HRAS
Marinesco-Sjogren syndrome	8/78	0.0012706371402844286	0.007667041792056383	0	0	4.125565309922852	27.510246499024163	PARP1;HSPA5;CDKN2A;PTEN;KRAS;RUNX3;EGFR;TGFBR2
Thick lower lip vermilion	8/78	0.0012706371402844286	0.007667041792056383	0	0	4.125565309922852	27.510246499024163	SMARCE1;RPS6KA3;NRAS;RIT1;SIN3A;KRAS;SOS1;HRAS
Arthritis, Psoriatic	14/201	0.0012750838814398157	0.007678948418874699	0	0	2.7166178232977836	18.105560472265633	MAGI1;TNFAIP3;TNFRSF10A;TNFRSF1B;RUNX3;ING1;ESR1;PIK3CG;ICAM1;COL1A1;NFKBIA;TRAF6;REL;VIM
Cardiac Arrest	14/201	0.0012750838814398157	0.007678948418874699	0	0	2.7166178232977836	18.105560472265633	HSPA5;CDKN2A;ITPR1;ENO2;YWHAZ;EGFR;ICAM1;TGFBR2;ATXN3;TAF6;MAP2K7;MXD1;MAD1L1;RAN
Primary microcephaly	10/116	0.001281617871693535	0.007710819152466238	0	0	3.4119202962440487	22.72213371227718	DIAPH1;ZEB2;NIN;CDK6;RBBP8;CASK;ERCC5;CDC6;IGF1R;CDK5RAP2
Blood basophil count (lab test)	15/224	0.0012906037325029686	0.007749863225445775	0	0	2.6062110679786947	17.33819744836602	RERE;HIP1;CSF3R;RBPMS;MAST2;PTEN;RUNX1;CDK6;PTPRC;SUFU;ZYX;GRB10;ATM;JAK2;PAK2
Severe mental retardation (I.Q. 20-34)	15/224	0.0012906037325029686	0.007749863225445775	0	0	2.6062110679786947	17.33819744836602	ABCA1;KMT2A;ITSN1;HNRNPU;CASK;GLI3;IGF1R;ZEB2;NIN;TUBA1A;CDK6;SUFU;PEX5;SPTAN1;CDK5RAP2
Epithelial hyperplasia of skin	7/61	0.0013112862485638915	0.007823652362984138	0	0	4.674617926476663	31.024255351391517	PCNA;PTPRC;STAT3;VIM;CD44;EGFR;IGF1R
Leukoplakia	7/61	0.0013112862485638915	0.007823652362984138	0	0	4.674617926476663	31.024255351391517	KRT19;CASP10;CDKN2A;PNO1;MDM2;ATM;EGFR
Liposarcoma, Dedifferentiated	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	EPAS1;CDKN2A;PLK1;PTEN;MDM2;IGF1R
MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	PKM;PRKAR1A;SPP1;FN1;EGFR;ICAM1
Coarse hair	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	RPS6KA3;NRAS;RIT1;ERCC3;KRAS;SOS1
Enteritis	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	STAT5B;SPARC;RNF19A;ZYX;FOS;CRK
gallbladder neoplasm	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	CDH1;CDKN2A;AXL;KRAS;EGFR;NFE2L2
LATERAL MENINGOCELE SYNDROME	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	BCL6;CDKN2A;STAT3;PTEN;KRAS;ESR1
Rough hair texture	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	RPS6KA3;NRAS;RIT1;ERCC3;KRAS;SOS1
Widely spaced teeth	6/45	0.0013154925216549269	0.007823652362984138	0	0	5.541886684743828	36.762349954833965	RAP1B;RPS6KA3;ZEB2;KMT2A;KANSL1;SIN3A
Decreased projection of midface	12/158	0.0013347780996012142	0.00790805078284727	0	0	2.9775630316893262	19.708460581637773	COL1A1;RERE;NRAS;RIT1;MAF;PRKAR1A;FLII;DVL3;FLNB;KRAS;SOS1;FGFR1
Hypotrophic midface	12/158	0.0013347780996012142	0.00790805078284727	0	0	2.9775630316893262	19.708460581637773	COL1A1;RERE;NRAS;RIT1;MAF;PRKAR1A;FLII;DVL3;FLNB;KRAS;SOS1;FGFR1
Midface retrusion	12/158	0.0013347780996012142	0.00790805078284727	0	0	2.9775630316893262	19.708460581637773	COL1A1;RERE;NRAS;RIT1;MAF;PRKAR1A;FLII;DVL3;FLNB;KRAS;SOS1;FGFR1
Small midface	12/158	0.0013347780996012142	0.00790805078284727	0	0	2.9775630316893262	19.708460581637773	COL1A1;RERE;NRAS;RIT1;MAF;PRKAR1A;FLII;DVL3;FLNB;KRAS;SOS1;FGFR1
Alopecia, Male Pattern	5/31	0.0013941961587534885	0.008228672955988984	0	0	6.919159544159545	45.49649947508767	PARP1;CDKN2A;VDR;TNFRSF10A;NFE2L2
Endocrine Gland Neoplasms	5/31	0.0013941961587534885	0.008228672955988984	0	0	6.919159544159545	45.49649947508767	POU2F1;PRKAR1A;FN1;ESR1;EGFR
ESTROGEN RESISTANCE	5/31	0.0013941961587534885	0.008228672955988984	0	0	6.919159544159545	45.49649947508767	CDC42;NEDD9;ESR1;EGFR;PIK3CG
Stage II Colon Cancer	5/31	0.0013941961587534885	0.008228672955988984	0	0	6.919159544159545	45.49649947508767	STAT3;PEBP1;KRAS;PIK3CG;CD44
Hamartoma Syndrome, Multiple	11/138	0.0014200949047961683	0.008373570051167529	0	0	3.134978914152585	20.556155727806303	DDR1;APP;KHDRBS1;STAT5B;ERCC3;PTEN;TSC1;ERCC5;JAK2;PIK3CG;EGFR
Sepsis	27/529	0.0014388988685786284	0.00847639760436879	0	0	1.967923672106939	12.877850716416164	ENO2;PIK3CG;ICAM1;CASP9;SYNCRIP;IRAK1;RNF19A;SUFU;SPP1;CTSB;GIT2;PARP1;VDR;STAT3;FN1;NAP1L1;FOS;TICAM1;YWHAZ;CDK9;CCNA2;TRAF6;REL;CRK;GAPDH;CD44;NFE2L2
Early gastric cancer	6/46	0.0014785350611200773	0.00866117390938086	0	0	5.403061224489796	35.21014801921353	PER1;PCNA;ROCK1;PTEN;EGFR;CD44
Facial asymmetry	6/46	0.0014785350611200773	0.00866117390938086	0	0	5.403061224489796	35.21014801921353	NRAS;SON;SIN3A;TCF12;KRAS;HRAS
Hypoalbuminemia	6/46	0.0014785350611200773	0.00866117390938086	0	0	5.403061224489796	35.21014801921353	FN1;GPS2;A2M;TNFRSF1B;B2M;APTX
Obstructive nephropathy	6/46	0.0014785350611200773	0.00866117390938086	0	0	5.403061224489796	35.21014801921353	SPP1;FN1;HSPB1;S100A4;ICAM1;NFE2L2
Single tumor	6/46	0.0014785350611200773	0.00866117390938086	0	0	5.403061224489796	35.21014801921353	NRAS;CDKN2A;DDIT3;PTEN;ESR1;EGFR
Encephalomyelitis	20/348	0.0014786349402389615	0.00866117390938086	0	0	2.221486643437863	14.476619733063396	SPARC;RIPK2;CDKN2A;VDR;STAT3;TNFRSF1B;CLU;ESR1;ICAM1;PTPRC;PNMA1;IRF4;MAP1B;RNF19A;SPP1;CD47;B2M;CRYAB;CRK;CD44
Bare Lymphocyte Syndrome, Type I	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	FLNB;B2M;TAPBP
Thyroid cancer, follicular	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	NRAS;PTEN;HRAS
Acute Myeloid Leukemia with Myelodysplasia-Related Changes	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	KMT2A;U2AF1;RUNX1
Adult Soft Tissue Sarcoma	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	MDM2;MAP2K7;EGFR
Argyrophilic grain disease	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	APP;MAPT;A2M
Bone Sarcoma	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	ATF1;STAT3;HRAS
Glycogen Storage Disease Type VI	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	CDKN2A;ENO2;JAK2
Lung cancer stage I	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	SP1;GAPDH;EGFR
Myelofibrosis due to another disorder	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	STAT5B;STAT3;JAK2
Nose Diseases	3/9	0.0014952271547590983	0.00867650972327032	0	0	17.94188191881919	116.72050268399856	SPARC;FN1;SPP1
Extrahepatic Cholangiocarcinoma	8/80	0.001498377500996758	0.008686672178981204	0	0	4.010552451893234	26.082116213826083	CDH1;RNF19A;PTEN;KRAS;TP53BP1;SKP2;CRK;EGFR
Infant, Small for Gestational Age	17/275	0.001518900519242986	0.008797437802219869	0	0	2.395679175475687	15.547403365216443	TFAP2A;RERE;SMARCE1;KMT2A;STAT3;CDC6;GLI3;IGF1R;NIN;KANSL1;PRKAR1A;SIN3A;PEX5;RBBP8;FLNB;ERCC5;FGFR1
Adenocarcinoma of lung, stage IV	4/19	0.001525943507015457	0.00880537475377228	0	0	9.582255083179298	62.14228841237699	SP1;KIF5B;KRAS;EGFR
Aneurysm, Dissecting	4/19	0.001525943507015457	0.00880537475377228	0	0	9.582255083179298	62.14228841237699	COL1A1;TGFBR1;ICAM1;TGFBR2
Lobular Neoplasia	4/19	0.001525943507015457	0.00880537475377228	0	0	9.582255083179298	62.14228841237699	PCNA;CDKN2A;CDH1;ESR1
Mixed phenotype acute leukemia	4/19	0.001525943507015457	0.00880537475377228	0	0	9.582255083179298	62.14228841237699	NCOA2;KMT2A;ABL1;EP300
Hepatoma, Novikoff	10/119	0.0015551637043311308	0.008965655933325897	0	0	3.3174997856469175	21.451532394277617	NPM1;TSC22D1;CDH1;STAT3;SPP1;KRAS;ENO2;JAK2;HRAS;PML
Bacterial Infections	17/276	0.0015789225179951773	0.009094183593907287	0	0	2.386305136305136	15.394084538052798	RIPK2;VDR;STAT3;PTEN;EGFR;PIK3CG;TGFBR1;TGFBR2;NFKBIA;DNAJB1;PTPRC;TRAF6;SPP1;ABL1;FLNB;MAP2K7;NFE2L2
Heart Diseases	19/325	0.0015818076935384241	0.00910235771008348	0	0	2.260437635130098	14.577984956775657	MEF2A;ABCA1;BNIP3L;HDAC3;STAT3;EGFR;PIK3CG;CASP9;CCNA2;GRK2;APEX1;NRIP1;SPP1;EP300;JAK2;SGK1;B2M;GAPDH;NFE2L2
Chronic ear infection	7/63	0.0015871741173726836	0.009116340513197959	0	0	4.507202602230484	29.05252711337869	IGHM;CD81;WIPF1;FLII;STAT3;TAPBP;NFKB2
gliosarcoma	7/63	0.0015871741173726836	0.009116340513197959	0	0	4.507202602230484	29.05252711337869	NFKBIA;CDKN2A;PTEN;MDM2;ESR1;EGFR;FGFR1
Bowen's Disease	5/32	0.0016158283445283938	0.009246708010301195	0	0	6.662551440329218	42.826264685371605	PCNA;STAT3;S100A4;CD44;TGFBR2
Gastrinoma	5/32	0.0016158283445283938	0.009246708010301195	0	0	6.662551440329218	42.826264685371605	CDH1;CDKN2A;EGFR;CD44;IGF1R
Hypereosinophilia	5/32	0.0016158283445283938	0.009246708010301195	0	0	6.662551440329218	42.826264685371605	STAT3;JAK2;RUNX1;ETV6;PAFAH1B1
Oropharyngeal disorders	5/32	0.0016158283445283938	0.009246708010301195	0	0	6.662551440329218	42.826264685371605	PCNA;CDKN2A;CSE1L;FOS;EGFR
Nephritis	12/162	0.0016522541163233883	0.009446451020489795	0	0	2.897560975609756	18.56065944687784	CCND2;PCNA;CASP10;CDKN2A;FLII;FN1;TNFRSF1B;ESR1;ICAM1;SMAD7;NFE2L2;TGFBR2
Rhinovirus infection	6/47	0.0016565197297728224	0.00946212603694522	0	0	5.271007737906692	33.75045454637109	ABCA1;RNF19A;SRSF3;CRK;EGFR;ICAM1
Intrauterine retardation	17/278	0.0017049821762192417	0.009729994790574698	0	0	2.3677725531173808	15.092657281147067	TFAP2A;RERE;SMARCE1;KMT2A;STAT3;CDC6;GLI3;IGF1R;NIN;KANSL1;PRKAR1A;SIN3A;PEX5;RBBP8;FLNB;ERCC5;FGFR1
Respiratory Failure	13/185	0.0017333744995429632	0.009882940558000238	0	0	2.7395414408113306	17.417142052783717	PTEN;HTRA2;CDC6;EGFR;IGF1R;EXOSC8;NEK1;MAPT;PFN1;HNRNPA1;HRAS;CRYAB;OPTN
androgen independent prostate cancer	12/163	0.0017406428876811273	0.009908462792098003	0	0	2.878222730266019	18.286790299348134	DDR1;CCNA2;AKT2;TNK2;STAT3;PTEN;CASP2;VIM;CLU;ESR1;PIK3CG;EGFR
Mastocytosis	7/64	0.001741042503813645	0.009908462792098003	0	0	4.427900606534925	28.131653422302726	STAT5B;NRAS;NPM1;STAT3;TNFRSF10A;KRAS;JAK2
Osteoporosis, Age-Related	8/82	0.0017573347279338763	0.009982883189150447	0	0	3.9017565051084606	24.752575402596687	COL1A1;KHDRBS1;PKM;VDR;PNO1;U2AF1;GAPDH;ACTG1
Salivary Gland Neoplasms	8/82	0.0017573347279338763	0.009982883189150447	0	0	3.9017565051084606	24.752575402596687	ATF1;RBFOX2;SON;CDH1;STAT3;PTEN;MDM2;ETV6
Hypodontia	10/121	0.0017625142123020648	0.010003154245140328	0	0	3.257388229350846	20.655144234127242	RAP1B;NFKBIA;RPS6KA3;CDH1;PRKAR1A;TRAF6;FLNB;GLI3;EGFR;FGFR1
Vascular inflammations	11/142	0.001785960040178919	0.010126964282621834	0	0	3.038625382394145	19.22781117477589	ABCA1;VASP;PCNA;ELF3;RGS1;PNO1;AKT2;STAT3;TXN;SGK1;NFE2L2
Hashimoto Disease	13/186	0.001818578656371107	0.010302513574277557	0	0	2.723564692077013	17.18487624936764	ABCA1;PCNA;VDR;PTEN;ESR1;PIK3CG;ICAM1;NFKBIA;NRAS;PRKAR1A;FLNB;SOS1;CTSB
Chronic Kidney Diseases	21/380	0.0018406710004222188	0.010416428447000553	0	0	2.1317484956090924	13.424952832187406	TCF7L2;RBFOX2;CDKN2A;VDR;IRS2;ESR1;EGFR;ADD1;ICAM1;SMAD7;DAB2;TFDP2;AKT2;DDIT3;ATM;S100A4;SGK1;HSPA1B;HSPA1A;FGFR1;NFE2L2
Nonalcoholic Steatohepatitis	14/209	0.0018420419447264628	0.010416428447000553	0	0	2.6040851803563667	16.397613375104438	TCF7L2;ROCK1;FBXW7;IRS2;TNFRSF1B;FOXO1;SMAD7;COL1A1;ATP5F1B;STC2;SPP1;JAK2;CD44;NFE2L2
Dupuytren Contracture	6/48	0.0018503127959445074	0.01044181305634339	0	0	5.145242512589451	32.37592694625121	RNF19A;EIF3E;CCT7;CRK;GAPDH;EGFR
keratoacanthoma	6/48	0.0018503127959445074	0.01044181305634339	0	0	5.145242512589451	32.37592694625121	PCNA;CDKN2A;XPC;MAP2K7;HRAS;CD44
Acute biphenotypic leukemia	5/33	0.0018622725561470155	0.01044181305634339	0	0	6.4242724867724865	40.38270531502249	NCOA2;KMT2A;ABL1;NUP98;ETV6
Primary Lesion	5/33	0.0018622725561470155	0.01044181305634339	0	0	6.4242724867724865	40.38270531502249	CDKN2A;STAT3;FN1;VIM;EGFR
Refractory anaemia with excess blasts	5/33	0.0018622725561470155	0.01044181305634339	0	0	6.4242724867724865	40.38270531502249	KMT2A;CHEK1;U2AF1;RUNX1;PAFAH1B1
Adult Myelodysplastic Syndrome	4/20	0.0018667116270802324	0.01044181305634339	0	0	8.982902033271719	56.44475556986856	CSF3R;KMT2A;U2AF1;PAFAH1B1
Chronic ulcerative colitis	4/20	0.0018667116270802324	0.01044181305634339	0	0	8.982902033271719	56.44475556986856	CDKN2A;KRAS;B2M;PIK3CG
Endometrial Endometrioid Adenocarcinoma	4/20	0.0018667116270802324	0.01044181305634339	0	0	8.982902033271719	56.44475556986856	MTA1;CLU;ESR1;FOXO1
Hypophosphatemic Rickets	4/20	0.0018667116270802324	0.01044181305634339	0	0	8.982902033271719	56.44475556986856	NRAS;VDR;KRAS;HRAS
Multiple System Atrophy	4/20	0.0018667116270802324	0.01044181305634339	0	0	8.982902033271719	56.44475556986856	MAPT;APTX;CRYAB;ICAM1
Solitary fibrous tumor	4/20	0.0018667116270802324	0.01044181305634339	0	0	8.982902033271719	56.44475556986856	NCOA2;BCL6;CDKN2A;PTEN
Squamous cell carcinoma of penis	4/20	0.0018667116270802324	0.01044181305634339	0	0	8.982902033271719	56.44475556986856	CDKN2A;PTEN;HRAS;EGFR
Gastrointestinal Neoplasms	10/122	0.0018742674986624978	0.010474641673443249	0	0	3.2281375166889186	20.271210149822167	ATF1;CDH1;SATB1;CDKN2A;PTEN;KRAS;PTPN12;RUNX3;CD44;EGFR
Heart Decompensation	9/102	0.0018812724904387836	0.010494897478108183	0	0	3.4957871930669233	21.938885297996624	GSK3B;GRK2;TUBB;NRIP1;PEBP1;HSPB1;MAP2K7;PIK3CG;NFE2L2
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	9/102	0.0018812724904387836	0.010494897478108183	0	0	3.4957871930669233	21.938885297996624	PTPRC;KMT2A;CDKN2A;STAT3;ABL1;REL;PTEN;RUNX1;ETV6
Paraganglioma	8/83	0.001899422833114556	0.010554267965409276	0	0	3.849534450651769	24.12197283460886	MTA1;EPAS1;MAX;CDKN2A;TSC1;ATM;ELK3;FGFR1
Multiple, subcutaneous nodules	7/65	0.0019062464869192303	0.010554267965409276	0	0	4.351333162415075	27.250742436824478	COL1A1;DDIT3;PTEN;MDM2;TSC1;KRAS;FGFR1
Adult Liver Carcinoma	7/65	0.0019062464869192303	0.010554267965409276	0	0	4.351333162415075	27.250742436824478	NCOA2;DNAJB1;PNO1;STAT3;MBD2;PTEN;OGT
Hepatic methionine adenosyltransferase deficiency	7/65	0.0019062464869192303	0.010554267965409276	0	0	4.351333162415075	27.250742436824478	CDKN2A;VDR;CSE1L;STAT3;PTEN;PIK3CG;EGFR
Mammary Ductal Carcinoma	7/65	0.0019062464869192303	0.010554267965409276	0	0	4.351333162415075	27.250742436824478	SMARCE1;CDH1;CSE1L;BAG1;UBR5;ESR1;CD44
Open mouth (finding)	7/65	0.0019062464869192303	0.010554267965409276	0	0	4.351333162415075	27.250742436824478	RPS6KA3;NRAS;HNRNPK;KANSL1;SIN3A;PRKAR1A;FLII
Subcutaneous nodule	7/65	0.0019062464869192303	0.010554267965409276	0	0	4.351333162415075	27.250742436824478	COL1A1;DDIT3;PTEN;MDM2;TSC1;KRAS;FGFR1
Syndactyly of the toes	7/65	0.0019062464869192303	0.010554267965409276	0	0	4.351333162415075	27.250742436824478	KMT2A;SIN3A;AKTIP;FLII;FBLN1;GLI3;FGFR1
Craniofacial Abnormalities	13/187	0.0019072135057479798	0.010554267965409276	0	0	2.707771584132746	16.95636892934927	TFAP2A;DNMT3A;PTEN;GLI3;EGFR;ACTG1;HCFC1;TGFBR2;RIT1;KANSL1;SIN3A;EP300;FGFR1
Atrial Septal Defects	12/165	0.0019290949073760377	0.010665850649953533	0	0	2.840304602141044	17.753904320482242	SMARCE1;ZEB2;RIT1;MAP2K2;KANSL1;PTEN;EP300;PIK3R2;FLNB;KRAS;HRAS;FGFR1
Muscle hypotonia	24/460	0.0019456386014841522	0.010747749178483186	0	0	2.0094384475866804	12.543246399401722	SMARCE1;RERE;MAP2K2;SPARC;THRA;FLII;ELP1;ITPR1;HNRNPU;TGFBR2;RAP1B;RPS6KA3;NRAS;RIT1;KANSL1;SIN3A;PEX5;ABL1;EP300;ERCC5;KRAS;SOS1;HRAS;PAFAH1B1
Hydrops Fetalis	9/103	0.002012834606543708	0.01110905784180434	0	0	3.4584193394728486	21.470598017819437	NRAS;RIT1;MAP2K2;PEX5;NEK1;FLNB;KRAS;SOS1;HRAS
Dryness of eye	6/49	0.0020607960128895078	0.01134351280499198	0	0	5.025326832635803	31.07995270759203	VDR;MAP2K7;ESR1;EGFR;ICAM1;TGFBR2
Low anterior hairline	6/49	0.0020607960128895078	0.01134351280499198	0	0	5.025326832635803	31.07995270759203	SMARCE1;RPS6KA3;KMT2A;PACS1;EP300;TAF6
Neck webbing	6/49	0.0020607960128895078	0.01134351280499198	0	0	5.025326832635803	31.07995270759203	NRAS;RIT1;MAP2K2;KRAS;SOS1;HRAS
Congenital arteriovenous malformation	7/66	0.0020833390739677183	0.011379409788256445	0	0	4.277361224875559	26.407501505233807	STAT3;PTEN;RBBP8;FN1;MDM2;TGFBR1;ICAM1
Adenosquamous cell lung cancer	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	KIF5B;KRAS;EGFR
Bannayan-Riley-Ruvalcaba Syndrome	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	PTEN;TSC1;PIK3CG
Bronchomalacia	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	FLNB;HRAS;FGFR1
Cancer Cell Growth	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	RANBP2;PTEN;EGFR
Childhood Soft Tissue Sarcoma	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	MAP2K7;EGFR;FOXO1
Congenital euryblepharon	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	CDH1;DVL3;ACTG1
Denys-Drash Syndrome	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	VDR;TSC1;EGFR
Disorder of vein	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	PCNA;BLOC1S2;ICAM1
Friend leukemia	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	FLII;CEBPZ;RUNX1
Kabuki syndrome eyelids	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	CDH1;DVL3;ACTG1
Liver Dysplastic Nodule	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	STAT5B;CDKN2A;VDR
Stage 0 Skin Melanoma	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	NRAS;CDKN2A;PTEN
Thoracic scoliosis	3/10	0.002092975676951016	0.011379409788256445	0	0	15.377965208223511	94.86925789122107	PEX5;RBBP8;PIK3R2
Nerve Degeneration	11/145	0.0021080140003530783	0.011451145169022103	0	0	2.9701352786628656	18.302000338509337	APP;ATXN3;CD4;PCNA;CDH1;NEK1;PFN1;HNRNPA1;OPTN;CD44;CTSB
CNS disorder	10/124	0.0021149403969194444	0.011478728080832893	0	0	3.1711756025577964	19.53041003133213	APP;IGHM;PARP1;PNMA1;ERCC3;XPA;SPP1;TXN;VIM;ICAM1
Parkinson Disease, Familial, Type 1	5/34	0.0021351249607106655	0.011557969381911526	0	0	6.20242656449553	38.14014815077252	GSK3B;RNF19A;HSPB1;CRK;ICAM1
